,order_id,product_name,Category,Brand,Price,Discount (%),Final_Price,Rating,Number of Reviews,Seller_Name	,Order_date,Order_Status,Payment_Method,Customer_Location,Quantity_Sold
522,ORD523,Gaming Console Adidas,Toys,Puma,6442,24,4895.92,3.5,19,Lowe-Brown,06-07-2023,Cancelled,Amazon Pay,Lucknow,9
523,ORD524,Smartphone Apple,Appliances,Apple,8061,17,6690.63,3.9,868,Gray-Simmons,11-01-2025,Returned,Cash on Delivery,Bangalore,9
524,ORD525,Smartphone Puma,Appliances,Lenovo,47160,10,42444.0,2.8,1252,Ruiz-Taylor,24-09-2023,Cancelled,Net Banking,Jaipur,10
525,ORD526,Smartphone Nike,Toys,Puma,15584,60,6233.6,3.3,706,Walker Inc,13-01-2024,Returned,Amazon Pay,Bangalore,3
526,ORD527,Running Shoes Revlon,Grocery,LG,2239,65,783.65,3.9,1090,"Phelps, Ryan and Hall",31-05-2024,Returned,Net Banking,Kolkata,1
527,ORD528,Gaming Console LG,Grocery,Puma,7656,69,2373.36,4.0,1422,"Gomez, Price and Martin",04-01-2024,Cancelled,UPI,Bangalore,8
528,ORD529,LED TV LG,Sports,Amazon Basics,45938,13,39966.06,2.5,1032,Moore Group,03-06-2023,Cancelled,UPI,Hyderabad,7
529,ORD530,Perfume Apple,Beauty,Revlon,46951,18,38499.82,2.8,297,"Miller, Mitchell and Brooks",08-06-2023,Shipped,Amazon Pay,Mumbai,7
530,ORD531,Perfume Lenovo,Fashion,Lenovo,1646,39,1004.06,4.1,1112,Fields LLC,08-10-2024,Delivered,UPI,Mumbai,7
531,ORD532,Smartphone Samsung,Appliances,Amazon Basics,9177,20,7341.6,3.2,1062,"Norris, Parsons and Smith",26-07-2023,Delivered,Net Banking,Chennai,10
532,ORD533,Smartphone Samsung,Sports,Nike,48907,67,16139.31,4.1,729,"Wallace, Yoder and Ortiz",11-09-2023,Returned,UPI,Pune,1
533,ORD534,Laptop Amazon Basics,Appliances,Nike,45917,31,31682.73,4.3,951,Golden LLC,31-05-2023,Shipped,UPI,Pune,8
534,ORD535,Washing Machine Apple,Books,LG,2311,40,1386.6,4.2,566,Valdez-Sampson,08-05-2024,Processing,Credit Card,Lucknow,1
535,ORD536,Running Shoes Puma,Toys,Revlon,31243,39,19058.23,4.6,405,Davis PLC,25-10-2023,Delivered,UPI,Delhi,2
536,ORD537,Washing Machine Nike,Sports,Puma,28227,37,17783.01,2.9,373,Diaz Group,31-12-2024,Processing,Net Banking,Jaipur,5
537,ORD538,Washing Machine LG,Home Decor,Lenovo,24058,66,8179.72,3.8,654,Chen Group,15-12-2023,Processing,Cash on Delivery,Mumbai,5
538,ORD539,Gaming Console Nike,Grocery,Nike,12697,54,5840.62,2.4,197,Berger-Smith,29-04-2024,Shipped,Credit Card,Delhi,6
539,ORD540,Perfume Nike,Sports,Adidas,33528,22,26151.84,3.1,922,"Ward, Smith and Davidson",23-12-2023,Shipped,Debit Card,Hyderabad,8
540,ORD541,Laptop Revlon,Books,Samsung,40660,65,14231.0,3.3,542,Rodriguez Group,04-02-2024,Shipped,UPI,Mumbai,8
541,ORD542,Smartphone Lenovo,Electronics,Adidas,37305,8,34320.6,4.8,1048,Acevedo LLC,29-02-2024,Delivered,Debit Card,Ahmedabad,8
542,ORD543,LED TV Philips,Home Decor,Amazon Basics,23686,21,18711.94,4.5,559,Jones-Nelson,12-05-2023,Delivered,Net Banking,Mumbai,2
543,ORD544,Washing Machine Nike,Grocery,Adidas,15395,23,11854.15,2.7,632,Moore Ltd,27-06-2024,Cancelled,Amazon Pay,Pune,3
544,ORD545,Laptop Amazon Basics,Electronics,Samsung,35011,38,21706.82,4.6,494,"Jones, West and Parker",24-10-2023,Shipped,Credit Card,Jaipur,4
545,ORD546,Perfume Amazon Basics,Home Decor,Amazon Basics,10116,63,3742.92,4.0,322,Steele-Garza,07-06-2024,Returned,Net Banking,Mumbai,5
546,ORD547,Washing Machine Puma,Toys,Lenovo,48641,5,46208.95,3.1,752,"Waller, Murphy and Figueroa",30-11-2024,Cancelled,Credit Card,Lucknow,7
547,ORD548,Gaming Console Lenovo,Sports,Revlon,37140,25,27855.0,2.6,183,"Young, Johnson and Williams",21-10-2024,Processing,Debit Card,Kolkata,2
548,ORD549,Gaming Console Apple,Fashion,Revlon,7664,28,5518.08,4.5,947,"Hill, Harris and Torres",01-06-2024,Shipped,Cash on Delivery,Jaipur,9
549,ORD550,Perfume Amazon Basics,Grocery,Samsung,5323,19,4311.63,4.0,1487,Williams LLC,17-11-2023,Cancelled,Credit Card,Pune,6
550,ORD551,Perfume Revlon,Toys,Philips,6761,13,5882.07,4.3,1491,Coffey-Mora,27-07-2024,Cancelled,Debit Card,Bangalore,3
551,ORD552,Gaming Console Samsung,Books,Samsung,11328,55,5097.6,4.1,1269,Perez-Bonilla,23-05-2023,Shipped,Net Banking,Jaipur,8
552,ORD553,Laptop Lenovo,Toys,Nike,27395,13,23833.65,2.3,286,Maldonado-Newman,24-09-2023,Processing,Credit Card,Chennai,9
553,ORD554,Perfume Puma,Sports,Lenovo,21588,45,11873.4,4.5,423,"Ryan, Hall and Rodgers",16-02-2024,Delivered,UPI,Mumbai,9
554,ORD555,Washing Machine LG,Appliances,Philips,7903,14,6796.58,3.5,42,"Arias, Smith and Andrews",17-10-2023,Delivered,Net Banking,Delhi,8
555,ORD556,Gaming Console Apple,Electronics,Amazon Basics,15411,56,6780.84,3.0,1262,"Brown, Anderson and Navarro",19-04-2023,Shipped,Cash on Delivery,Bangalore,10
556,ORD557,LED TV Puma,Books,Philips,17411,9,15844.01,2.4,983,Mcpherson Group,16-02-2025,Processing,Amazon Pay,Lucknow,5
557,ORD558,Running Shoes Samsung,Appliances,Revlon,47835,52,22960.8,2.8,915,"Burke, Hicks and Hernandez",08-04-2023,Shipped,Net Banking,Lucknow,8
558,ORD559,Gaming Console LG,Appliances,Apple,3943,24,2996.68,2.4,1390,"Wilson, Briggs and Wright",19-11-2024,Returned,UPI,Ahmedabad,6
559,ORD560,Running Shoes Amazon Basics,Sports,Adidas,38820,53,18245.4,3.0,813,Smith-Anderson,12-12-2024,Cancelled,Amazon Pay,Kolkata,9
560,ORD561,Perfume Amazon Basics,Sports,Adidas,34075,23,26237.75,5.0,1317,Vasquez-Serrano,15-09-2023,Returned,Credit Card,Bangalore,10
561,ORD562,Perfume Revlon,Home Decor,Puma,32980,8,30341.6,4.9,1053,"Diaz, Mullen and Lopez",04-10-2023,Shipped,Credit Card,Chennai,8
562,ORD563,Smartphone Philips,Fashion,Revlon,42845,67,14138.85,2.9,1474,"Hayes, Bender and Dominguez",15-09-2023,Delivered,Cash on Delivery,Mumbai,10
563,ORD564,Smartphone Samsung,Appliances,Apple,6402,12,5633.76,4.6,1204,Sanchez-Hester,25-09-2023,Returned,Amazon Pay,Mumbai,10
564,ORD565,Running Shoes Nike,Sports,Puma,22429,67,7401.57,2.9,1295,"Stevenson, Mora and Nelson",25-01-2024,Returned,UPI,Lucknow,2
565,ORD566,Smartphone LG,Beauty,Apple,34388,18,28198.16,3.6,609,Henderson-Craig,23-04-2024,Cancelled,Net Banking,Lucknow,10
566,ORD567,Smartphone Lenovo,Fashion,Philips,30288,52,14538.24,4.8,770,"Santiago, Jackson and Murphy",07-11-2023,Delivered,Amazon Pay,Ahmedabad,7
567,ORD568,Gaming Console LG,Fashion,Revlon,48823,40,29293.8,3.1,1101,"Smith, Hayes and Howard",25-04-2023,Shipped,UPI,Chennai,9
568,ORD569,Laptop LG,Grocery,Nike,43518,8,40036.56,3.1,90,Torres-Solomon,17-05-2023,Processing,Net Banking,Hyderabad,6
569,ORD570,Gaming Console Amazon Basics,Appliances,Revlon,31624,30,22136.8,2.3,337,Patterson Group,17-09-2024,Shipped,Debit Card,Pune,1
570,ORD571,Washing Machine Apple,Appliances,Revlon,10463,48,5440.76,2.2,74,Smith Group,26-11-2024,Shipped,Net Banking,Ahmedabad,2
571,ORD572,Perfume Lenovo,Home Decor,Amazon Basics,49718,68,15909.76,2.9,988,Wu PLC,17-06-2023,Returned,Amazon Pay,Kolkata,4
572,ORD573,Washing Machine Revlon,Beauty,LG,26994,61,10527.66,4.7,871,"Johnston, Miller and Mendoza",22-05-2023,Delivered,Credit Card,Ahmedabad,4
573,ORD574,Smartphone Puma,Books,Apple,17977,27,13123.21,4.4,28,Hardy-Thomas,21-12-2024,Shipped,Net Banking,Jaipur,8
574,ORD575,Running Shoes LG,Sports,Samsung,28065,13,24416.55,2.9,1499,"Rosales, Morris and Rose",31-12-2023,Returned,Credit Card,Lucknow,5
575,ORD576,Laptop Philips,Toys,Apple,36967,9,33639.97,2.8,1007,"Perez, Thomas and Reed",08-06-2024,Cancelled,Cash on Delivery,Mumbai,9
576,ORD577,Gaming Console Nike,Electronics,Adidas,49837,63,18439.69,2.3,693,"Terrell, Harris and Waters",25-01-2025,Delivered,Credit Card,Jaipur,6
577,ORD578,Perfume Apple,Beauty,Amazon Basics,49802,15,42331.7,4.8,1307,"Jones, Spears and Padilla",20-12-2024,Processing,Amazon Pay,Chennai,5
578,ORD579,Running Shoes Amazon Basics,Grocery,Revlon,9958,16,8364.72,3.2,1430,Rush LLC,11-12-2023,Shipped,Debit Card,Pune,1
579,ORD580,LED TV Philips,Electronics,Samsung,35475,42,20575.5,3.1,773,Patterson Group,02-09-2023,Returned,UPI,Mumbai,6
580,ORD581,Laptop LG,Electronics,Nike,32986,6,31006.84,4.2,782,Nunez Ltd,08-05-2024,Cancelled,Amazon Pay,Hyderabad,9
581,ORD582,Washing Machine Apple,Electronics,LG,16305,53,7663.35,4.5,609,Brown-Travis,09-06-2024,Processing,Credit Card,Mumbai,1
582,ORD583,Smartphone Amazon Basics,Electronics,Revlon,2207,34,1456.62,2.3,667,Ferguson Inc,05-07-2023,Shipped,Cash on Delivery,Kolkata,5
583,ORD584,Running Shoes Adidas,Books,Samsung,12723,26,9415.02,4.6,1436,"Mercado, Lucas and Rios",23-05-2024,Delivered,Credit Card,Jaipur,5
584,ORD585,LED TV Adidas,Home Decor,Lenovo,2413,58,1013.46,4.3,50,Johnson Ltd,27-12-2024,Returned,Credit Card,Mumbai,2
585,ORD586,Running Shoes Lenovo,Grocery,Revlon,40673,13,35385.51,3.0,359,Humphrey and Sons,22-11-2023,Cancelled,Net Banking,Jaipur,8
586,ORD587,Washing Machine Revlon,Beauty,Nike,7075,69,2193.25,4.0,1356,Turner-Howell,10-07-2024,Delivered,Amazon Pay,Lucknow,9
587,ORD588,Perfume Samsung,Electronics,Philips,20581,37,12966.03,2.8,582,"Peterson, Brown and Clarke",28-02-2025,Shipped,UPI,Bangalore,3
588,ORD589,Laptop Lenovo,Fashion,Puma,6508,29,4620.68,4.9,32,Hart Ltd,16-01-2024,Processing,Amazon Pay,Delhi,10
589,ORD590,Washing Machine Puma,Sports,Amazon Basics,5457,44,3055.92,3.3,687,Smith-Lewis,05-07-2024,Returned,UPI,Delhi,1
590,ORD591,Gaming Console Revlon,Sports,Apple,47798,5,45408.1,3.7,98,Anderson-Scott,09-03-2024,Returned,Debit Card,Jaipur,4
591,ORD592,Washing Machine LG,Electronics,Puma,3491,63,1291.67,4.5,1149,Stuart-Scott,12-04-2023,Cancelled,Debit Card,Pune,5
592,ORD593,LED TV Puma,Appliances,Amazon Basics,18277,50,9138.5,4.4,308,Butler PLC,25-04-2024,Delivered,Amazon Pay,Mumbai,7
593,ORD594,LED TV LG,Toys,LG,16250,17,13487.5,2.9,148,Farrell-Jones,13-11-2024,Returned,Amazon Pay,Chennai,3
594,ORD595,LED TV Philips,Electronics,Apple,6393,58,2685.06,2.6,751,"Walker, Morales and Mcdonald",23-12-2023,Cancelled,Net Banking,Hyderabad,5
595,ORD596,Perfume Nike,Home Decor,Adidas,18855,45,10370.25,2.1,891,Moore-Rodriguez,01-06-2024,Shipped,Credit Card,Mumbai,2
596,ORD597,LED TV Revlon,Fashion,Apple,22974,50,11487.0,4.7,894,"Odom, Stephens and Mosley",29-10-2024,Returned,Credit Card,Jaipur,7
597,ORD598,LED TV Apple,Beauty,Philips,30594,36,19580.16,4.0,1412,Moore-Fernandez,24-09-2024,Shipped,UPI,Mumbai,8
598,ORD599,Laptop Puma,Books,Amazon Basics,10934,50,5467.0,4.2,118,Liu-Hines,17-06-2024,Processing,Net Banking,Ahmedabad,5
599,ORD600,LED TV Philips,Sports,Nike,33300,17,27639.0,3.0,467,"Rios, Knapp and Maynard",26-05-2023,Returned,Amazon Pay,Hyderabad,6
600,ORD601,Gaming Console Puma,Sports,Lenovo,48356,48,25145.12,4.9,543,"Cline, Allen and Mcfarland",25-07-2023,Processing,Credit Card,Pune,10
601,ORD602,Perfume Nike,Home Decor,LG,12548,54,5772.08,4.3,489,Nixon Inc,27-03-2023,Delivered,Debit Card,Delhi,1
602,ORD603,Smartphone Samsung,Books,Adidas,42119,9,38328.29,2.1,933,Perez-Miller,28-06-2023,Cancelled,Debit Card,Bangalore,8
603,ORD604,LED TV Samsung,Toys,Revlon,44618,62,16954.84,4.5,1488,Jackson Inc,27-03-2024,Returned,Amazon Pay,Jaipur,9
604,ORD605,Washing Machine Revlon,Grocery,Puma,31528,19,25537.68,3.7,1128,Dickerson-Wilson,19-02-2024,Delivered,Cash on Delivery,Delhi,6
605,ORD606,Gaming Console Amazon Basics,Appliances,Puma,2237,26,1655.38,4.6,629,Walters-Martinez,25-12-2024,Shipped,Net Banking,Jaipur,7
606,ORD607,Laptop Lenovo,Sports,Samsung,23557,15,20023.45,2.1,447,Mcknight-Price,19-12-2024,Delivered,Net Banking,Lucknow,10
607,ORD608,LED TV LG,Home Decor,Adidas,25573,14,21992.78,3.9,1342,"Howard, Reed and Brooks",30-03-2024,Processing,Cash on Delivery,Ahmedabad,1
608,ORD609,Laptop Apple,Grocery,LG,33284,47,17640.52,2.6,228,Maldonado-Jenkins,07-02-2024,Returned,Debit Card,Ahmedabad,6
609,ORD610,Laptop Nike,Toys,Lenovo,42024,5,39922.8,4.9,523,Kaufman-Keller,22-09-2023,Returned,Net Banking,Chennai,2
610,ORD611,Perfume Amazon Basics,Beauty,Amazon Basics,40748,38,25263.76,4.2,800,Gonzalez-Burgess,17-11-2024,Cancelled,UPI,Kolkata,3
611,ORD612,Running Shoes Amazon Basics,Appliances,Adidas,8766,63,3243.42,3.1,882,Mays Ltd,20-11-2023,Delivered,Net Banking,Delhi,10
612,ORD613,Smartphone Puma,Sports,Amazon Basics,24176,13,21033.12,2.8,766,"Coffey, Gomez and Harvey",26-04-2024,Cancelled,Net Banking,Delhi,2
613,ORD614,Gaming Console Amazon Basics,Grocery,Puma,2637,24,2004.12,2.5,1141,"Collins, Welch and Cohen",07-11-2023,Shipped,Net Banking,Mumbai,5
614,ORD615,Smartphone Samsung,Books,Amazon Basics,38969,26,28837.06,3.4,188,"Lloyd, Ford and Franco",18-11-2023,Returned,UPI,Kolkata,3
615,ORD616,Laptop Lenovo,Appliances,Revlon,22282,6,20945.08,4.0,1001,Martin LLC,03-06-2023,Delivered,Debit Card,Mumbai,5
616,ORD617,LED TV Samsung,Grocery,Philips,17806,38,11039.72,3.2,857,"Larson, Davis and Beck",18-10-2023,Shipped,Amazon Pay,Kolkata,5
617,ORD618,Perfume Adidas,Appliances,Puma,43072,7,40056.96,3.6,1389,"Taylor, Houston and Harrison",23-05-2023,Delivered,UPI,Hyderabad,5
618,ORD619,LED TV LG,Beauty,Apple,40487,22,31579.86,3.9,89,"Carr, Wade and Davis",02-09-2024,Shipped,Debit Card,Bangalore,1
619,ORD620,Gaming Console Lenovo,Books,Amazon Basics,33224,13,28904.88,4.8,809,Wallace-Tate,06-09-2024,Delivered,UPI,Delhi,10
620,ORD621,Smartphone Lenovo,Books,Nike,17325,8,15939.0,3.7,934,Porter-Foster,12-02-2025,Delivered,Credit Card,Mumbai,1
621,ORD622,Washing Machine Puma,Electronics,Adidas,18616,17,15451.28,3.1,485,"Webb, Harper and Padilla",14-01-2025,Processing,Amazon Pay,Ahmedabad,1
622,ORD623,Washing Machine Lenovo,Toys,Lenovo,19846,59,8136.86,2.7,1432,"Smith, Howard and Gray",01-06-2023,Processing,UPI,Ahmedabad,4
623,ORD624,Smartphone Apple,Fashion,Samsung,41999,68,13439.68,4.4,1109,Newman-Nolan,08-02-2025,Delivered,Cash on Delivery,Jaipur,7
624,ORD625,Running Shoes Adidas,Fashion,Nike,48889,19,39600.09,3.8,268,Miller Group,02-07-2023,Delivered,UPI,Ahmedabad,1
625,ORD626,Running Shoes Revlon,Sports,Apple,23287,16,19561.08,4.3,469,Cowan-Elliott,10-03-2024,Shipped,Net Banking,Jaipur,1
626,ORD627,LED TV Revlon,Appliances,Revlon,23693,24,18006.68,3.7,586,"Deleon, Campbell and Jones",07-04-2024,Delivered,UPI,Hyderabad,4
627,ORD628,Laptop Apple,Electronics,Adidas,24835,45,13659.25,2.1,370,"Kirk, Clark and Snyder",18-05-2023,Shipped,Cash on Delivery,Lucknow,6
628,ORD629,Running Shoes LG,Books,Nike,37801,67,12474.33,3.6,488,Burke-Campbell,07-12-2024,Delivered,Cash on Delivery,Ahmedabad,6
629,ORD630,Washing Machine Adidas,Toys,LG,45001,7,41850.93,2.0,710,Molina-Smith,07-06-2023,Shipped,Credit Card,Mumbai,4
630,ORD631,Gaming Console Revlon,Electronics,Amazon Basics,40153,30,28107.1,4.8,1034,York-Turner,03-01-2024,Delivered,Credit Card,Lucknow,3
631,ORD632,Running Shoes Puma,Electronics,Amazon Basics,41827,14,35971.22,3.9,1324,Williams and Sons,08-02-2025,Shipped,UPI,Hyderabad,10
632,ORD633,Gaming Console Adidas,Electronics,LG,40795,21,32228.05,3.5,1405,Nichols-Santos,22-04-2024,Processing,Cash on Delivery,Hyderabad,8
633,ORD634,LED TV Lenovo,Grocery,Amazon Basics,12586,53,5915.42,2.9,1297,Austin-Lopez,31-01-2024,Shipped,Amazon Pay,Bangalore,9
634,ORD635,Laptop Apple,Toys,Lenovo,42555,5,40427.25,4.0,592,"Casey, Hernandez and Cruz",27-10-2024,Cancelled,Net Banking,Mumbai,6
635,ORD636,Perfume Philips,Toys,Puma,12946,9,11780.86,2.8,60,"Prince, Schmidt and Holden",06-11-2023,Shipped,Cash on Delivery,Delhi,10
636,ORD637,Smartphone Amazon Basics,Grocery,Puma,14756,17,12247.48,2.3,1019,Perez Group,19-04-2024,Delivered,Amazon Pay,Chennai,5
637,ORD638,Smartphone LG,Toys,Lenovo,4209,6,3956.46,2.8,159,Walker PLC,07-10-2023,Cancelled,Amazon Pay,Chennai,2
638,ORD639,Running Shoes Lenovo,Books,Philips,21271,43,12124.47,3.9,510,Mcclure-Zimmerman,07-01-2025,Cancelled,UPI,Hyderabad,3
639,ORD640,Perfume Revlon,Sports,Puma,4469,58,1876.98,4.4,683,Campbell-Robinson,10-12-2023,Shipped,Amazon Pay,Delhi,6
640,ORD641,Perfume Samsung,Toys,Revlon,8024,14,6900.64,5.0,1260,"York, Chapman and Jacobs",26-10-2023,Returned,Net Banking,Hyderabad,2
641,ORD642,Laptop Adidas,Grocery,Adidas,7252,70,2175.6,4.4,249,"Owens, Costa and Rivera",21-11-2024,Returned,Net Banking,Chennai,6
642,ORD643,Perfume Adidas,Beauty,Apple,20634,18,16919.88,3.9,127,Nunez Inc,14-02-2024,Returned,Cash on Delivery,Lucknow,10
643,ORD644,Perfume Puma,Grocery,Lenovo,18146,57,7802.78,4.4,1296,Bullock LLC,28-07-2023,Returned,Cash on Delivery,Kolkata,6
644,ORD645,LED TV Samsung,Fashion,Revlon,29786,42,17275.88,4.3,37,"Harvey, Gomez and Burton",20-10-2023,Shipped,Amazon Pay,Chennai,4
645,ORD646,LED TV Amazon Basics,Appliances,Adidas,19831,53,9320.57,3.0,1290,"Brown, Garza and Ray",20-10-2023,Shipped,UPI,Chennai,4
646,ORD647,Laptop Amazon Basics,Appliances,Revlon,37655,24,28617.8,3.9,907,Martin PLC,24-07-2024,Shipped,Credit Card,Delhi,10
647,ORD648,LED TV Amazon Basics,Home Decor,Puma,43644,15,37097.4,3.0,1216,Martinez Inc,17-04-2024,Shipped,Credit Card,Chennai,10
648,ORD649,Smartphone Nike,Books,Adidas,24106,49,12294.06,3.3,1248,"Fields, Cabrera and Harris",22-02-2025,Processing,Net Banking,Ahmedabad,1
649,ORD650,Gaming Console Puma,Toys,Puma,25086,6,23580.84,3.3,979,Macdonald-Miller,19-03-2023,Processing,Net Banking,Delhi,3
650,ORD651,Perfume Samsung,Books,Revlon,39226,17,32557.58,4.4,591,Carson Group,16-08-2024,Processing,Amazon Pay,Chennai,3
651,ORD652,Running Shoes Amazon Basics,Sports,Philips,4734,31,3266.46,2.4,705,"West, Watts and Smith",27-08-2023,Processing,UPI,Bangalore,8
652,ORD653,Smartphone Adidas,Electronics,Apple,34883,36,22325.12,4.5,504,Murray-Jackson,01-08-2024,Processing,Cash on Delivery,Delhi,3
653,ORD654,Laptop Amazon Basics,Fashion,Amazon Basics,41077,8,37790.84,4.3,679,Moore Ltd,10-04-2024,Processing,Debit Card,Kolkata,1
654,ORD655,Laptop Apple,Grocery,LG,15718,64,5658.48,4.5,631,"Porter, Martinez and Houston",16-03-2023,Delivered,Net Banking,Kolkata,5
655,ORD656,Laptop Samsung,Toys,Apple,28123,19,22779.63,4.3,1368,Orr LLC,07-06-2024,Processing,Net Banking,Pune,3
656,ORD657,Washing Machine Revlon,Grocery,Apple,12509,61,4878.51,2.1,311,"Williams, Davis and Norman",26-07-2023,Shipped,Debit Card,Mumbai,2
657,ORD658,Smartphone Revlon,Grocery,Nike,31969,42,18542.02,2.5,1497,"Jones, Johnson and Harmon",07-10-2024,Shipped,Net Banking,Delhi,8
658,ORD659,Washing Machine Adidas,Home Decor,Revlon,15060,42,8734.8,2.6,374,Green-Perkins,13-08-2024,Delivered,Credit Card,Hyderabad,9
659,ORD660,Perfume Puma,Appliances,Nike,44801,5,42560.95,2.6,1299,Howell-Ward,26-04-2024,Cancelled,Credit Card,Lucknow,9
660,ORD661,Washing Machine Amazon Basics,Toys,Puma,5872,7,5460.96,2.4,1337,"Hernandez, Harmon and Cannon",26-07-2023,Shipped,Net Banking,Lucknow,3
661,ORD662,Laptop Samsung,Books,Philips,34322,8,31576.24,3.6,1320,Arroyo-Johnson,07-06-2024,Delivered,Cash on Delivery,Lucknow,8
662,ORD663,Washing Machine Philips,Electronics,Apple,1161,27,847.53,2.2,322,Garcia-Cochran,23-03-2024,Returned,Debit Card,Kolkata,6
663,ORD664,Running Shoes Puma,Books,Puma,36253,53,17038.91,4.5,703,"Medina, Patterson and Carroll",13-10-2024,Returned,Amazon Pay,Mumbai,1
664,ORD665,Laptop Samsung,Fashion,Philips,36198,49,18460.98,4.6,197,Smith-Bennett,28-02-2024,Cancelled,UPI,Bangalore,1
665,ORD666,Gaming Console Philips,Electronics,Adidas,33407,69,10356.17,2.5,1123,"Williamson, Barrett and Reyes",29-01-2025,Shipped,Amazon Pay,Hyderabad,3
666,ORD667,Laptop Samsung,Home Decor,Lenovo,22223,58,9333.66,4.0,692,Mcdonald Group,17-04-2023,Shipped,Credit Card,Bangalore,10
667,ORD668,LED TV LG,Sports,Amazon Basics,4781,45,2629.55,4.8,908,Evans LLC,31-12-2024,Cancelled,Credit Card,Ahmedabad,7
668,ORD669,Laptop Puma,Home Decor,Nike,4045,62,1537.1,4.7,89,"Brown, Howard and Lara",27-06-2023,Shipped,Net Banking,Kolkata,4
669,ORD670,Perfume Samsung,Sports,LG,30584,15,25996.4,3.4,1122,Weiss Ltd,01-03-2023,Cancelled,Credit Card,Delhi,5
670,ORD671,Perfume Puma,Home Decor,Amazon Basics,49043,13,42667.41,4.8,1052,Porter-Dixon,09-07-2024,Processing,UPI,Bangalore,8
671,ORD672,Perfume Puma,Fashion,Apple,14248,58,5984.16,4.0,1499,Douglas-Johnson,29-03-2023,Shipped,Amazon Pay,Mumbai,5
672,ORD673,Smartphone Revlon,Fashion,Apple,36184,62,13749.92,3.9,415,Andrade Group,29-11-2023,Delivered,Amazon Pay,Mumbai,9
673,ORD674,Perfume Adidas,Electronics,LG,47585,41,28075.15,4.9,490,Holmes-Simpson,22-08-2023,Shipped,Cash on Delivery,Lucknow,1
674,ORD675,Smartphone Adidas,Appliances,Apple,39446,21,31162.34,4.4,866,"Rose, Brown and Hoffman",05-12-2023,Cancelled,Net Banking,Kolkata,3
675,ORD676,Laptop Puma,Home Decor,Puma,2660,6,2500.4,4.5,90,Lin-Mccarthy,18-08-2023,Shipped,Cash on Delivery,Chennai,3
676,ORD677,Perfume Philips,Sports,Lenovo,31985,12,28146.8,4.5,1496,Moreno-Hogan,29-01-2025,Delivered,Debit Card,Chennai,9
677,ORD678,Washing Machine LG,Books,Apple,5546,6,5213.24,3.1,503,Case Ltd,06-09-2023,Shipped,Amazon Pay,Ahmedabad,3
678,ORD679,Laptop Amazon Basics,Books,Amazon Basics,46790,49,23862.9,3.0,1197,"Carroll, Anderson and Wright",07-10-2023,Cancelled,Debit Card,Bangalore,2
679,ORD680,Smartphone Philips,Books,LG,7193,44,4028.08,2.2,805,Jones-Rowe,22-02-2025,Processing,Cash on Delivery,Mumbai,7
680,ORD681,Laptop Nike,Books,Puma,38931,29,27641.01,4.2,541,"Armstrong, Armstrong and Blake",24-04-2024,Shipped,Net Banking,Chennai,6
681,ORD682,LED TV Philips,Beauty,Samsung,46083,7,42857.19,4.6,48,Burke PLC,07-02-2024,Returned,Credit Card,Chennai,4
682,ORD683,Running Shoes Apple,Toys,Amazon Basics,45950,8,42274.0,2.2,580,Winters-Sullivan,15-10-2023,Cancelled,Debit Card,Mumbai,6
683,ORD684,Laptop Revlon,Appliances,Lenovo,44850,8,41262.0,4.3,363,Paul PLC,02-09-2024,Returned,Amazon Pay,Hyderabad,6
684,ORD685,Gaming Console Samsung,Electronics,Nike,15513,27,11324.49,4.4,275,Reed Group,24-08-2024,Shipped,Debit Card,Hyderabad,4
685,ORD686,LED TV Samsung,Home Decor,Nike,44399,8,40847.08,2.4,1105,King-Henry,07-05-2023,Cancelled,Amazon Pay,Kolkata,7
686,ORD687,Running Shoes Nike,Appliances,Revlon,47532,8,43729.44,4.7,547,Le-Phillips,22-01-2024,Shipped,Cash on Delivery,Mumbai,10
687,ORD688,Gaming Console Lenovo,Fashion,Apple,46258,12,40707.04,4.2,226,Thompson Ltd,15-06-2024,Delivered,UPI,Ahmedabad,1
688,ORD689,Smartphone Apple,Sports,Nike,38933,13,33871.71,4.3,257,"Guerra, Cooper and Walsh",03-09-2024,Returned,UPI,Delhi,7
689,ORD690,Perfume Philips,Toys,Revlon,33771,41,19924.89,3.2,1469,Scott-Jones,18-08-2024,Processing,Amazon Pay,Pune,5
690,ORD691,Smartphone Samsung,Grocery,Lenovo,43660,6,41040.4,4.4,906,Harris-Aguilar,15-09-2024,Returned,Cash on Delivery,Mumbai,3
691,ORD692,Gaming Console Philips,Toys,Philips,49906,60,19962.4,2.9,1499,Reilly-Gonzalez,18-03-2024,Processing,Debit Card,Hyderabad,4
692,ORD693,Washing Machine LG,Sports,Amazon Basics,23703,58,9955.26,3.7,470,Smith and Sons,20-04-2024,Shipped,Cash on Delivery,Kolkata,10
693,ORD694,Running Shoes Samsung,Sports,Philips,22446,63,8305.02,3.4,671,Johnson PLC,01-01-2025,Returned,Cash on Delivery,Delhi,8
694,ORD695,LED TV LG,Grocery,Lenovo,11231,51,5503.19,4.0,297,"Werner, Roy and Young",28-09-2023,Returned,Net Banking,Kolkata,10
695,ORD696,Washing Machine Philips,Toys,Samsung,15840,52,7603.2,4.5,950,Cook and Sons,11-02-2024,Returned,Debit Card,Delhi,4
